tweet_id,created_at,user_name,screen_name,original_text,cleaned_text,normalized_text,preprocessed_text
2072204514334298464,Wed Jul 01 06:23:50 +0000 2026,Kang Ojol,tukang_ojool,"Pertamax naik, Oli motor naik, semua kebutuhan naik 

Argo naik ❌
Argo Turun ✅ https://t.co/syW4QXVI1M",pertamax naik oli motor naik semua kebutuhan naik argo naik argo turun,pertamax naik oli motor naik semua kebutuhan naik argo naik argo turun,pertamax naik oli motor naik semua butuh naik argo naik argo turun
2072201678825431256,Wed Jul 01 06:12:34 +0000 2026,Imam Satrio Wibowo,Satrio13_,"@LambeResing Dari kemarin bela2in gak ngisi bensin nunggu tanggal 1 Juli berharap Pertamax turun harga eh tau enggak. Yawes terpaksa minum pertalite lagi 500rebu full tank.
Minum Pertamax ya ntar2 aja toh barcode juga baru sekali pakai bulan lalu.",dari kemarin belain gak ngisi bensin nunggu tanggal juli berharap pertamax turun harga eh tau enggak yawes terpaksa minum pertalite lagi rebu full tank minum pertamax ya ntar aja toh barcode juga baru sekali pakai bulan lalu,dari kemarin membela enggak ngisi bensin menunggu tanggal juli berharap pertamax turun harga eh tau enggak yawes terpaksa minum pertalite lagi rebu full tank minum pertamax ya entar saja toh barcode juga baru sekali pakai bulan lalu,kemarin bela enggak ngisi bensin tunggu tanggal juli harap pertamax turun harga eh tau enggak yawes paksa minum pertalite rebu full tank minum pertamax entar barcode baru sekali pakai bulan lalu
2072199705053020289,Wed Jul 01 06:04:43 +0000 2026,tvOnenews,tvOneNews,"Mulai hari ini, 1 Juli 2026, PT Pertamina resmi menurunkan harga sejumlah BBM non subsidi. Penyesuaian ini berlaku untuk Pertamax Turbo, Dexlite dan Pertamina Dex

Simak selengkapnya di https://t.co/MswS9SMOV8
#HardNews_Ekonomi #NewsOne #CariBeritaditvOne #BBM #Pertamina #NO02 https://t.co/MuV7QHd2qb",mulai hari ini juli pt pertamina resmi menurunkan harga sejumlah bbm non subsidi penyesuaian ini berlaku untuk pertamax turbo dexlite dan pertamina dex simak selengkapnya di,mulai hari ini juli pt pertamina resmi menurunkan harga sejumlah bbm non subsidi penyesuaian ini berlaku untuk pertamax turbo dexlite dan pertamina dex simak selengkapnya di,mulai hari juli pt pertamina resmi turun harga jumlah bbm non subsidi sesuai laku pertamax turbo dexlite pertamina dex simak lengkap
2072198048533414206,Wed Jul 01 05:58:09 +0000 2026,VivaCoid,VIVAcoid,"Shell dan BP kompak menurunkan harga BBM jenis solar mulai 1 Juli 2026. Harga Shell V-Power Diesel turun dari Rp24.490 menjadi Rp21.340 per liter, sementara BP Ultimate Diesel turun dari Rp25.060 menjadi Rp21.340 per liter.

Penyesuaian harga hanya berlaku untuk BBM jenis solar. https://t.co/fnqajGGvlQ",shell dan bp kompak menurunkan harga bbm jenis solar mulai juli harga shell v power diesel turun dari rp menjadi rp per liter sementara bp ultimate diesel turun dari rp menjadi rp per liter penyesuaian harga hanya berlaku untuk bbm jenis solar,shell dan bp kompak menurunkan harga bbm jenis solar mulai juli harga shell v power diesel turun dari rp menjadi rp per liter sementara bp ultimate diesel turun dari rp menjadi rp per liter penyesuaian harga hanya berlaku untuk bbm jenis solar,shell bp kompak turun harga bbm jenis solar mulai juli harga shell v power diesel turun rp jadi rp per liter bp ultimate diesel turun rp jadi rp per liter sesuai harga laku bbm jenis solar
2072193158289768841,Wed Jul 01 05:38:43 +0000 2026,𝐆𝐏 🍉,GelarPrakosa,"Kalau turunnya ga signifikan, ubah satuannya jadi mili. Pertamax Turbo turun harga jadi Rp 9,650 per 500 mili.",kalau turunnya ga signifikan ubah satuannya jadi mili pertamax turbo turun harga jadi rp per mili,kalau turunnya enggak signifikan ubah satuannya jadi mili pertamax turbo turun harga jadi rp per mili,kalau turun enggak signifikan ubah satu jadi mil pertamax turbo turun harga jadi rp per mil
2072191723477106849,Wed Jul 01 05:33:00 +0000 2026,tempo.co,tempodotco,JUST IN: Hari Ini Harga Pertamax Turbo Turun jadi Rp 19.300 per Liter,just in hari ini harga pertamax turbo turun jadi rp per liter,just ini hari ini harga pertamax turbo turun jadi rp per liter,just hari harga pertamax turbo turun jadi rp per liter
2072185465281925265,Wed Jul 01 05:08:08 +0000 2026,Serambi Indonesia,serambinews,"PT Pertamina resmi menurunkan harga BBM non-subsidi seperti Pertamax Turbo dan Dexlite per 1 Juli 2026.
Menteri ESDM Bahlil Lahadalia meminta masyarakat bersabar karena harga Pertamax baru saja dinaikkan pada Juni 2026.
https://t.co/aZKMzvYxvl",pt pertamina resmi menurunkan harga bbm non subsidi seperti pertamax turbo dan dexlite per juli menteri esdm bahlil lahadalia meminta masyarakat bersabar karena harga pertamax baru saja dinaikkan pada juni,pt pertamina resmi menurunkan harga bbm non subsidi seperti pertamax turbo dan dexlite per juli menteri esdm bahlil lahadalia meminta masyarakat bersabar karena harga pertamax baru saja dinaikkan pada juni,pt pertamina resmi turun harga bbm non subsidi pertamax turbo dexlite per juli menteri esdm bahlil lahadalia minta masyarakat sabar harga pertamax baru naik juni
2072183316036604155,Wed Jul 01 04:59:36 +0000 2026,Serambi Indonesia,serambinews,"PT Pertamina Patra Niaga kembali melakukan penyesuaian harga bahan bakar minyak (BBM) non-subsidi yang berlaku mulai 1 Juli 2026. Dalam penyesuaian kali ini, tiga jenis BBM mengalami penurunan harga, yakni Pertamax Turbo, Dexlite, dan Pertamina Dex.
 
https://t.co/4lMWuZgAMo",pt pertamina patra niaga kembali melakukan penyesuaian harga bahan bakar minyak bbm non subsidi yang berlaku mulai juli dalam penyesuaian kali ini tiga jenis bbm mengalami penurunan harga yakni pertamax turbo dexlite dan pertamina dex,pt pertamina patra niaga kembali melakukan penyesuaian harga bahan bakar minyak bbm non subsidi yang berlaku mulai juli dalam penyesuaian kali ini tiga jenis bbm mengalami penurunan harga yakni pertamax turbo dexlite dan pertamina dex,pt pertamina patra niaga laku sesuai harga bahan bakar minyak bbm non subsidi laku mulai juli sesuai kali tiga jenis bbm alami turun harga pertamax turbo dexlite pertamina dex
2072178941549523028,Wed Jul 01 04:42:13 +0000 2026,Krishnananananana,Krishnatio,@Jateng_Twit Yang ngikutin harga minyak dunia ternyata pertamax turbo,yang ngikutin harga minyak dunia ternyata pertamax turbo,yang mengikuti harga minyak dunia ternyata pertamax turbo,ikut harga minyak dunia nyata pertamax turbo
2072178803498184733,Wed Jul 01 04:41:40 +0000 2026,inilahcom,inilahdotcom,"PT Pertamina (Persero) mengumumkan harga bahan bakar minyak (BBM) nonsubsidi jenis solar, seperti Pertamina Dex dan Dexlite, serta Pertamax Turbo turun mulai Rabu, 1 Juli 2026.

Berdasarkan laman resmi Pertamina yang dikutip di Jakarta, Rabu, untuk wilayah Jabodetabek tercatat https://t.co/PxV5kwgn11",pt pertamina persero mengumumkan harga bahan bakar minyak bbm nonsubsidi jenis solar seperti pertamina dex dan dexlite serta pertamax turbo turun mulai rabu juli berdasarkan laman resmi pertamina yang dikutip di jakarta rabu untuk wilayah jabodetabek tercatat,pt pertamina persero mengumumkan harga bahan bakar minyak bbm nonsubsidi jenis solar seperti pertamina dex dan dexlite serta pertamax turbo turun mulai rabu juli berdasarkan laman resmi pertamina yang dikutip di jakarta rabu untuk wilayah jabodetabek tercatat,pt pertamina persero umum harga bahan bakar minyak bbm nonsubsidi jenis solar pertamina dex dexlite pertamax turbo turun mulai rabu juli dasar laman resmi pertamina kutip jakarta rabu wilayah jabodetabek catat
2072178557229433257,Wed Jul 01 04:40:41 +0000 2026,Info Jateng,Jateng_Twit,"BREAKING🚨

Penyesuaian harga BBM Pertamina per 1 Juli 2026:

Pertalite: Rp 10.000 -&gt; Rp 10.000
Pertamax: Rp 16.250 -&gt; Rp 16.250
Pertamax Green: Rp 17.000-&gt; Rp 17.000
Pertamax Turbo: Rp 20.750 -&gt; Rp 19.30
Bio Solar : 6.800 -&gt; Rp 6.800
Dexlite: Rp 23.000-&gt;Rp 19.700
Pertamina Dex: https://t.co/g3tArea14R",breaking penyesuaian harga bbm pertamina per juli pertalite rp gt rp pertamax rp gt rp pertamax green rp gt rp pertamax turbo rp gt rp bio solar gt rp dexlite rp gt rp pertamina dex,breaking penyesuaian harga bbm pertamina per juli pertalite rp begitu rp pertamax rp begitu rp pertamax green rp begitu rp pertamax turbo rp begitu rp bio solar begitu rp dexlite rp begitu rp pertamina dex,breaking sesuai harga bbm pertamina per juli pertalite rp rp pertamax rp rp pertamax green rp rp pertamax turbo rp rp bio solar rp dexlite rp rp pertamina dex
2072176882167263480,Wed Jul 01 04:34:02 +0000 2026,Amortalization,Amortalizartsz,"@rang_simabua Wah pertamax kok harganya ga balik kyk waktu sebelum perang? Kan harga dah turun &lt;70$🤘🏻

Pertamax subsidi nih?? Wkwk jadi vivo, bp ron92 &amp; 95 juga subsidi ya🤘🏻🤘🏻

Menyala dompet WNI🔥🔥",wah pertamax kok harganya ga balik kyk waktu sebelum perang kan harga dah turun lt pertamax subsidi nih wkwk jadi vivo bp ron amp juga subsidi ya menyala dompet wni,wah pertamax kok harganya enggak balik kayak waktu sebelum perang kan harga deh turun lantai pertamax subsidi nih wkwk jadi vivo bp ron amp juga subsidi ya menyala dompet wni,wah pertamax harga enggak balik kayak waktu perang kan harga turun lantai pertamax subsidi nih wkwk jadi vivo bp ron subsidi nyala dompet wni
2072175458394001492,Wed Jul 01 04:28:23 +0000 2026,Narasi Newsroom,NarasiNewsroom,"PT Pertamina menurunkan harga tiga jenis BBM mereka mulai Rabu (1/7/2026). Berdasarkan informasi harga terbaru di laman MyPertamina, penurunan harga terjadi pada Pertamax Turbo, Dexlite, dan Pertamina Dex. Selain itu, harga avtur juga turun pada waktu yang sama.

Bagaimana https://t.co/GUd8ozb425",pt pertamina menurunkan harga tiga jenis bbm mereka mulai rabu berdasarkan informasi harga terbaru di laman mypertamina penurunan harga terjadi pada pertamax turbo dexlite dan pertamina dex selain itu harga avtur juga turun pada waktu yang sama bagaimana,pt pertamina menurunkan harga tiga jenis bbm mereka mulai rabu berdasarkan informasi harga terbaru di laman mypertamina penurunan harga terjadi pada pertamax turbo dexlite dan pertamina dex selain itu harga avtur juga turun pada waktu yang sama bagaimana,pt pertamina turun harga tiga jenis bbm mulai rabu dasar informasi harga baru laman mypertamina turun harga jadi pertamax turbo dexlite pertamina dex harga avtur turun waktu sama bagaimana
2072172300754108704,Wed Jul 01 04:15:50 +0000 2026,Romi Saputra,putrapostdaily,"PT Pertamina (Persero) menyesuaikan harga BBM nonsubsidi mulai Rabu, 1 Juli 2026. Dalam pembaruan ini, sejumlah produk mengalami penurunan harga, terutama Pertamax Turbo dan BBM jenis solar nonsubsidi

https://t.co/CMQyGpWx2P",pt pertamina persero menyesuaikan harga bbm nonsubsidi mulai rabu juli dalam pembaruan ini sejumlah produk mengalami penurunan harga terutama pertamax turbo dan bbm jenis solar nonsubsidi,pt pertamina persero menyesuaikan harga bbm nonsubsidi mulai rabu juli dalam pembaruan ini sejumlah produk mengalami penurunan harga terutama pertamax turbo dan bbm jenis solar nonsubsidi,pt pertamina persero sesuai harga bbm nonsubsidi mulai rabu juli baru jumlah produk alami turun harga utama pertamax turbo bbm jenis solar nonsubsidi
2072172091546488860,Wed Jul 01 04:15:00 +0000 2026,Akuratco,akuratco,"PT Pertamina (Persero) mengumumkan harga bahan bakar minyak (BBM) nonsubsidi jenis solar, seperti Pertamina Dex dan Dexlite, dan Pertamax Turbo turun mulai 1 Juli 2026. IndustriJurnalisme &amp; Berita

Berdasarkan laman resmi Pertamina, yang dikutip di Jakarta, Rabu, di wilayah https://t.co/zBsyGjAdvd",pt pertamina persero mengumumkan harga bahan bakar minyak bbm nonsubsidi jenis solar seperti pertamina dex dan dexlite dan pertamax turbo turun mulai juli industrijurnalisme amp berita berdasarkan laman resmi pertamina yang dikutip di jakarta rabu di wilayah,pt pertamina persero mengumumkan harga bahan bakar minyak bbm nonsubsidi jenis solar seperti pertamina dex dan dexlite dan pertamax turbo turun mulai juli industrijurnalisme amp berita berdasarkan laman resmi pertamina yang dikutip di jakarta rabu di wilayah,pt pertamina persero umum harga bahan bakar minyak bbm nonsubsidi jenis solar pertamina dex dexlite pertamax turbo turun mulai juli industrijurnalisme berita dasar laman resmi pertamina kutip jakarta rabu wilayah
2072166340593422651,Wed Jul 01 03:52:09 +0000 2026,MyNameIsZahwa,SeriusAmatX,Abis sarapan pagii tapi liat harga pertamax belum diturunin 😤 https://t.co/mH2ptWrsB1,abis sarapan pagii tapi liat harga pertamax belum diturunin,habis sarapan pagii tapi lihat harga pertamax belum diturunin,habis sarap pagi lihat harga pertamax diturunin
2072165082642157999,Wed Jul 01 03:47:09 +0000 2026,Serambi Indonesia,serambinews,"Ada sejumlah produk BBM nonsubsidi yang mengalami penyesuaian harga pada awal bulan Juli 2026 ini.

Berdasarkan keputusan terbaru PT Pertamina Patra Niaga, produk BBM yang mengalami penyesuaian tersebut yaitu Pertamax Turbo, Pertamina Dex dan Dexlite.

https://t.co/owbPPBXcru",ada sejumlah produk bbm nonsubsidi yang mengalami penyesuaian harga pada awal bulan juli ini berdasarkan keputusan terbaru pt pertamina patra niaga produk bbm yang mengalami penyesuaian tersebut yaitu pertamax turbo pertamina dex dan dexlite,ada sejumlah produk bbm nonsubsidi yang mengalami penyesuaian harga pada awal bulan juli ini berdasarkan keputusan terbaru pt pertamina patra niaga produk bbm yang mengalami penyesuaian tersebut yaitu pertamax turbo pertamina dex dan dexlite,jumlah produk bbm nonsubsidi alami sesuai harga awal bulan juli dasar putus baru pt pertamina patra niaga produk bbm alami sesuai sebut pertamax turbo pertamina dex dexlite
2072162024797168015,Wed Jul 01 03:35:00 +0000 2026,KOMPAS TV,KompasTV,"Empat BBM Nonsubsidi Turun Mulai Juli, Harga Pertamax Jadi Berapa?

https://t.co/FmUA4zgLzN",empat bbm nonsubsidi turun mulai juli harga pertamax jadi berapa,empat bbm nonsubsidi turun mulai juli harga pertamax jadi berapa,empat bbm nonsubsidi turun mulai juli harga pertamax jadi berapa
2072157925985173734,Wed Jul 01 03:18:43 +0000 2026,Bench Side,benchsideid,"Harga Pertamax Turbo, Pertamina Dex, dan Dexlite turun!

- Pertamax Turbo: Rp20.650 -&gt; Rp19.300 per liter
- Pertamina Dex: Rp24.800 -&gt; Rp21.150 per liter
- Dexlite: Rp23.000 -&gt; Rp19.700 per liter

Meskipun begitu, harga harga BBM penugasan dan subsidi belum ada tanda-tanda akan https://t.co/lFgAOrvxDw",harga pertamax turbo pertamina dex dan dexlite turun pertamax turbo rp gt rp per liter pertamina dex rp gt rp per liter dexlite rp gt rp per liter meskipun begitu harga harga bbm penugasan dan subsidi belum ada tanda tanda akan,harga pertamax turbo pertamina dex dan dexlite turun pertamax turbo rp begitu rp per liter pertamina dex rp begitu rp per liter dexlite rp begitu rp per liter meskipun begitu harga harga bbm penugasan dan subsidi belum ada tanda tanda akan,harga pertamax turbo pertamina dex dexlite turun pertamax turbo rp rp per liter pertamina dex rp rp per liter dexlite rp rp per liter meski harga harga bbm tugas subsidi tanda tanda
2072157085023002802,Wed Jul 01 03:15:22 +0000 2026,Kompas.com,kompascom,"Baca di sini: https://t.co/nVwXbH6nVT 

PT Pertamina Patra Niaga menurunkan harga sejumlah bahan bakar minyak (BBM) nonsubsidi mulai Rabu (1/7/2026) pukul 00.00 WIB. Penyesuaian harga berlaku untuk Pertamax Turbo, Pertamina Dex, Dexlite, serta avtur penerbangan domestik.

~KR https://t.co/ph6ieQN7P7",baca di sini pt pertamina patra niaga menurunkan harga sejumlah bahan bakar minyak bbm nonsubsidi mulai rabu pukul wib penyesuaian harga berlaku untuk pertamax turbo pertamina dex dexlite serta avtur penerbangan domestik kr,baca di sini pt pertamina patra niaga menurunkan harga sejumlah bahan bakar minyak bbm nonsubsidi mulai rabu pukul wib penyesuaian harga berlaku untuk pertamax turbo pertamina dex dexlite serta avtur penerbangan domestik kira,baca sini pt pertamina patra niaga turun harga jumlah bahan bakar minyak bbm nonsubsidi mulai rabu pukul wib sesuai harga laku pertamax turbo pertamina dex dexlite avtur terbang domestik kira
2072156992282472701,Wed Jul 01 03:15:00 +0000 2026,tirtoid,TirtoID,"Turun Mulai Hari Ini, Berapa Harga Pertamax Turbo dan Dexlite?
https://t.co/GumW6Ioedy",turun mulai hari ini berapa harga pertamax turbo dan dexlite,turun mulai hari ini berapa harga pertamax turbo dan dexlite,turun mulai hari berapa harga pertamax turbo dexlite
2072154232221020203,Wed Jul 01 03:04:02 +0000 2026,Nailong 🐣,nailong_office,udah turun belom harga pertamax ? https://t.co/RMrXOPUPMr,udah turun belom harga pertamax,sudah turun belum harga pertamax,turun harga pertamax
2072154012758237461,Wed Jul 01 03:03:10 +0000 2026,IDN Times,IDNTimes,"Harga BBM Nonsubsidi dari Pertamax-Avtur Turun Mulai Hari Ini, Cek Detailnya
https://t.co/NIQAhWZnr2",harga bbm nonsubsidi dari pertamax avtur turun mulai hari ini cek detailnya,harga bbm nonsubsidi dari pertamax avtur turun mulai hari ini cek detailnya,harga bbm nonsubsidi pertamax avtur turun mulai hari cek detail
2072153222203285717,Wed Jul 01 03:00:01 +0000 2026,SINDOnews,SINDOnews,"PT Pertamina Patra Niaga resmi menyesuaikan harga BBM nonsubsidi mulai 1 Juli 2026. Sejumlah produk seperti Pertamax Turbo, Dexlite, dan Pertamina Dex mengalami penurunan harga, sementara Pertamax (RON 92) tetap dipertahankan di Rp16.250 per liter. 

Penyesuaian dilakukan https://t.co/XrLFHPOuI6",pt pertamina patra niaga resmi menyesuaikan harga bbm nonsubsidi mulai juli sejumlah produk seperti pertamax turbo dexlite dan pertamina dex mengalami penurunan harga sementara pertamax ron tetap dipertahankan di rp per liter penyesuaian dilakukan,pt pertamina patra niaga resmi menyesuaikan harga bbm nonsubsidi mulai juli sejumlah produk seperti pertamax turbo dexlite dan pertamina dex mengalami penurunan harga sementara pertamax ron tetap dipertahankan di rp per liter penyesuaian dilakukan,pt pertamina patra niaga resmi sesuai harga bbm nonsubsidi mulai juli jumlah produk pertamax turbo dexlite pertamina dex alami turun harga pertamax ron tetap tahan rp per liter sesuai laku
2072151459530240295,Wed Jul 01 02:53:01 +0000 2026,IDX CHANNEL,idx_channel,"PT Pertamina Patra Niaga resmi menurunkan harga sejumlah BBM nonsubsidi yang berlaku mulai 1 Juli 2026. Penyesuaian harga dilakukan terhadap Pertamax Turbo, Pertamina Dex, Dexlite, dan Avtur setelah evaluasi yang mengacu pada dinamika harga minyak dunia, aspek fiskal, serta daya https://t.co/xrlBCAVTKR",pt pertamina patra niaga resmi menurunkan harga sejumlah bbm nonsubsidi yang berlaku mulai juli penyesuaian harga dilakukan terhadap pertamax turbo pertamina dex dexlite dan avtur setelah evaluasi yang mengacu pada dinamika harga minyak dunia aspek fiskal serta daya,pt pertamina patra niaga resmi menurunkan harga sejumlah bbm nonsubsidi yang berlaku mulai juli penyesuaian harga dilakukan terhadap pertamax turbo pertamina dex dexlite dan avtur setelah evaluasi yang mengacu pada dinamika harga minyak dunia aspek fiskal serta daya,pt pertamina patra niaga resmi turun harga jumlah bbm nonsubsidi laku mulai juli sesuai harga laku pertamax turbo pertamina dex dexlite avtur evaluasi acu dinamika harga minyak dunia aspek fiskal daya
2072150803994001764,Wed Jul 01 02:50:25 +0000 2026,t°Jabar,tijabar,"Mulai Hari Ini... Turun Harga Pertamax Turbo hingga Avtur 

Pertamina Patra Niaga, anak usaha PT Pertamina (Persero), menyesuaikan harga Bahan Bakar Minyak (BBM) Nonsubsidi berlaku efektif mulai Rabu (1/7/2026). Penyesuaian harga BBM Nonsubsidi tersebut berlaku unntuk Pertamax https://t.co/dWw6y7GfPs",mulai hari ini turun harga pertamax turbo hingga avtur pertamina patra niaga anak usaha pt pertamina persero menyesuaikan harga bahan bakar minyak bbm nonsubsidi berlaku efektif mulai rabu penyesuaian harga bbm nonsubsidi tersebut berlaku unntuk pertamax,mulai hari ini turun harga pertamax turbo hingga avtur pertamina patra niaga anak usaha pt pertamina persero menyesuaikan harga bahan bakar minyak bbm nonsubsidi berlaku efektif mulai rabu penyesuaian harga bbm nonsubsidi tersebut berlaku unntuk pertamax,mulai hari turun harga pertamax turbo hingga avtur pertamina patra niaga anak usaha pt pertamina persero sesuai harga bahan bakar minyak bbm nonsubsidi laku efektif mulai rabu sesuai harga bbm nonsubsidi sebut laku unntuk pertamax
2072149730768162868,Wed Jul 01 02:46:09 +0000 2026,SorotanWarga,Sorotanwarga,"Harga BBM Non-Subsidi Turun Mulai 1 Juli 2026, beberapa jenis BBM non-subsidi seperti Pertamax Turbo, Dexlite, dan Pertamina Dex resmi mengalami penurunan harga. Sementara Pertamax dan BBM bersubsidi tidak berubah. https://t.co/KmRNw9xGBb",harga bbm non subsidi turun mulai juli beberapa jenis bbm non subsidi seperti pertamax turbo dexlite dan pertamina dex resmi mengalami penurunan harga sementara pertamax dan bbm bersubsidi tidak berubah,harga bbm non subsidi turun mulai juli beberapa jenis bbm non subsidi seperti pertamax turbo dexlite dan pertamina dex resmi mengalami penurunan harga sementara pertamax dan bbm bersubsidi tidak berubah,harga bbm non subsidi turun mulai juli beberapa jenis bbm non subsidi pertamax turbo dexlite pertamina dex resmi alami turun harga pertamax bbm subsidi ubah
2072142946334658988,Wed Jul 01 02:19:11 +0000 2026,KONTAN NEWS,KontanNews,"Mulai 1 Juli 2026, Pertamina resmi menurunkan harga beberapa BBM nonsubsidi.

📍DKI Jakarta:

- Pertamax Turbo ➜ Rp19.300/liter
- Dexlite ➜ Rp19.700/liter
- Pertamina Dex ➜ Rp21.150/liter https://t.co/9nFcV7Y14D",mulai juli pertamina resmi menurunkan harga beberapa bbm nonsubsidi dki jakarta pertamax turbo rp liter dexlite rp liter pertamina dex rp liter,mulai juli pertamina resmi menurunkan harga beberapa bbm nonsubsidi dki jakarta pertamax turbo rp liter dexlite rp liter pertamina dex rp liter,mulai juli pertamina resmi turun harga beberapa bbm nonsubsidi dki jakarta pertamax turbo rp liter dexlite rp liter pertamina dex rp liter
2072141960476033391,Wed Jul 01 02:15:16 +0000 2026,Bisnis.com,Bisniscom,"PT Pertamina Patra Niaga menurunkan harga bahan bakar minyak (BBM) non subsidi mulai Rabu (1/7/2026). Mengacu pada daftar harga terbaru, penyesuaian harga hanya berlaku untuk tiga jenis BBM nonsubsidi, yaitu Pertamax Turbo, Dexlite, dan Pertamina Dex.… https://t.co/Q1bGJZZ4Ed https://t.co/W2GZPedTKG",pt pertamina patra niaga menurunkan harga bahan bakar minyak bbm non subsidi mulai rabu mengacu pada daftar harga terbaru penyesuaian harga hanya berlaku untuk tiga jenis bbm nonsubsidi yaitu pertamax turbo dexlite dan pertamina dex,pt pertamina patra niaga menurunkan harga bahan bakar minyak bbm non subsidi mulai rabu mengacu pada daftar harga terbaru penyesuaian harga hanya berlaku untuk tiga jenis bbm nonsubsidi yaitu pertamax turbo dexlite dan pertamina dex,pt pertamina patra niaga turun harga bahan bakar minyak bbm non subsidi mulai rabu acu daftar harga baru sesuai harga laku tiga jenis bbm nonsubsidi pertamax turbo dexlite pertamina dex
2072139461903966417,Wed Jul 01 02:05:20 +0000 2026,kumparan,kumparan,"Pertamina Patra Niaga melakukan penyesuaian harga terhadap Bahan Bakar Minyak (BBM) nonsubsidi yang berlaku efektif mulai 1 Juli 2026 pukul 00.00 WIB.

Berdasarkan laman MyPertamina, Rabu (1/7), harga Pertamax di wilayah DKI Jakarta masih dibanderol Rp 16.250 per liter atau sama https://t.co/Se2U6kIp5h",pertamina patra niaga melakukan penyesuaian harga terhadap bahan bakar minyak bbm nonsubsidi yang berlaku efektif mulai juli pukul wib berdasarkan laman mypertamina rabu harga pertamax di wilayah dki jakarta masih dibanderol rp per liter atau sama,pertamina patra niaga melakukan penyesuaian harga terhadap bahan bakar minyak bbm nonsubsidi yang berlaku efektif mulai juli pukul wib berdasarkan laman mypertamina rabu harga pertamax di wilayah dki jakarta masih dibanderol rp per liter atau sama,pertamina patra niaga laku sesuai harga bahan bakar minyak bbm nonsubsidi laku efektif mulai juli pukul wib dasar laman mypertamina rabu harga pertamax wilayah dki jakarta banderol rp per liter sama
2072136479288234256,Wed Jul 01 01:53:29 +0000 2026,lalo salamanca,agelmeip,"fyi per hari ini 1 juli ada kenaikan harga goride hemat dan grab bike hemat, biasanya 7rb skrg jadi 7rb, gw gatau ini efek yg potongan aplikator 8% udah diterapin atau emang efek domino dari pertamax naik yg jelas keduanya sama2 kebijakan sampah pemerintah https://t.co/5LmRFRIQI3",fyi per hari ini juli ada kenaikan harga goride hemat dan grab bike hemat biasanya rb skrg jadi rb gw gatau ini efek yg potongan aplikator udah diterapin atau emang efek domino dari pertamax naik yg jelas keduanya sama kebijakan sampah pemerintah,fyi per hari ini juli ada kenaikan harga goride hemat dan grab bike hemat biasanya ribu sekarang jadi ribu gue enggak tau ini efek yang potongan aplikator sudah diterapin atau memang efek domino dari pertamax naik yang jelas keduanya sama kebijakan sampah pemerintah,fyi per hari juli naik harga goride hemat grab bike hemat biasa ribu sekarang jadi ribu gue enggak tau efek potong aplikator diterapin memang efek domino pertamax naik jelas dua sama bijak sampah perintah
2072135614129217834,Wed Jul 01 01:50:03 +0000 2026,IDX CHANNEL,idx_channel,"PT Pertamina Patra Niaga resmi menurunkan harga sejumlah BBM nonsubsidi yang berlaku mulai 1 Juli 2026. Penyesuaian harga dilakukan terhadap Pertamax Turbo, Pertamina Dex, Dexlite, dan Avtur setelah evaluasi yang mengacu pada dinamika harga minyak dunia, aspek fiskal, serta daya https://t.co/6Gj7zmfCMP",pt pertamina patra niaga resmi menurunkan harga sejumlah bbm nonsubsidi yang berlaku mulai juli penyesuaian harga dilakukan terhadap pertamax turbo pertamina dex dexlite dan avtur setelah evaluasi yang mengacu pada dinamika harga minyak dunia aspek fiskal serta daya,pt pertamina patra niaga resmi menurunkan harga sejumlah bbm nonsubsidi yang berlaku mulai juli penyesuaian harga dilakukan terhadap pertamax turbo pertamina dex dexlite dan avtur setelah evaluasi yang mengacu pada dinamika harga minyak dunia aspek fiskal serta daya,pt pertamina patra niaga resmi turun harga jumlah bbm nonsubsidi laku mulai juli sesuai harga laku pertamax turbo pertamina dex dexlite avtur evaluasi acu dinamika harga minyak dunia aspek fiskal daya
2072132378219446407,Wed Jul 01 01:37:11 +0000 2026,fajar prasetyo,_fajarprasetyo,"Pertamax ga turun karena kata menteri ESDM sempet ditahan waktu harga minyak dunia naik, pertanyaannya kalo bukan BBM subsidi ngapain dulu pake ditahan2?",pertamax ga turun karena kata menteri esdm sempet ditahan waktu harga minyak dunia naik pertanyaannya kalo bukan bbm subsidi ngapain dulu pake ditahan,pertamax enggak turun karena kata menteri esdm sempat ditahan waktu harga minyak dunia naik pertanyaannya kalo bukan bbm subsidi mengapai dulu pakai ditahan,pertamax enggak turun kata menteri esdm sempat tahan waktu harga minyak dunia naik tanya bukan bbm subsidi kapai dulu pakai tahan
2072127100094726537,Wed Jul 01 01:16:13 +0000 2026,Good News From Indonesia,GNFI,"Di sisi lain, harga Pertamax, Pertamax Green, Pertalite, dan Biosolar tetap tidak berubah. Penyesuaian ini dilakukan berdasarkan Kepmen ESDM No. 245.K/MG.01/MEM.M/2022 yang mengatur formula harga jual eceran BBM umum di SPBU.",di sisi lain harga pertamax pertamax green pertalite dan biosolar tetap tidak berubah penyesuaian ini dilakukan berdasarkan kepmen esdm no k mg mem m yang mengatur formula harga jual eceran bbm umum di spbu,di sisi lain harga pertamax pertamax green pertalite dan biosolar tetap tidak berubah penyesuaian ini dilakukan berdasarkan kepmen esdm no ke moga mem sama yang mengatur formula harga jual eceran bbm umum di spbu,sisi harga pertamax pertamax green pertalite biosolar tetap ubah sesuai laku dasar kepmen esdm no moga mem sama atur formula harga jual ecer bbm umum spbu
